c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 105250
c   value k = 3
c   value seed = 0
p cnf 25000 105250
14897 2695 -24 0
1771 12976 21415 0
22162 3605 16006 0
1939 -22696 422 0
-10070 15070 20177 0
-15178 -22430 13681 0
-11056 -4000 20258 0
-20297 -7767 -18939 0
-19082 -12959 680 0
-17503 1250 -11826 0
7225 16147 5873 0
-7248 17917 -18848 0
-3662 15078 -22452 0
11019 -17017 11499 0
11441 18438 -1569 0
-6617 24967 15350 0
-20297 -11022 -19349 0
6906 22670 -18467 0
17197 -16752 22778 0
17876 606 24027 0
21054 -7831 -15173 0
1926 6430 -8089 0
-20773 1444 14519 0
-9577 12462 22887 0
12427 -23902 -16324 0
-13995 -21871 -16290 0
20697 8519 18663 0
6397 -15425 -16333 0
-24864 -7621 -24436 0
-22641 16848 16393 0
13019 -12901 -24223 0
19544 -14826 22005 0
18984 -1951 23448 0
8502 -2879 10909 0
-6388 -15305 1163 0
14063 -20652 -23033 0
-5352 -16348 22903 0
15367 -22744 -13327 0
23051 13959 -12299 0
13838 2951 20499 0
5230 -15970 -8399 0
20805 -10513 -14577 0
17809 20848 -7879 0
-16256 4350 2109 0
-2164 -10737 8765 0
19678 16152 -4416 0
-17710 12855 -12115 0
-15613 3221 1211 0
-20291 -1271 -15169 0
-23942 -15108 9472 0
-19440 11690 -441 0
-19190 -7494 -2305 0
-118 16654 -23152 0
-24348 -7909 18853 0
-1456 -1424 20942 0
1573 -21102 -12093 0
22340 5163 -24947 0
-9455 12127 19520 0
2017 23770 -20790 0
-17185 -22711 -2250 0
-1656 -8502 5291 0
-18448 -19043 -12784 0
-12104 10513 20789 0
-1608 1212 -3697 0
11812 19020 21472 0
-7753 20592 8925 0
11197 17931 -14088 0
-11144 18737 17566 0
-5663 20753 16335 0
-17804 4290 5397 0
11405 22297 -13898 0
-16695 7097 -24293 0
20830 -19200 1157 0
-16618 -12159 2368 0
11666 15323 21387 0
-8138 -23075 -16978 0
-17062 -9272 -9909 0
22501 -11767 19997 0
15067 -8781 15750 0
-6401 17936 20039 0
-11798 -4341 17335 0
-17047 12387 -24431 0
7691 -8217 9983 0
-8847 16186 13493 0
-11215 -2852 3815 0
23953 2341 18242 0
-15931 10754 18865 0
-17191 -8255 -5631 0
-12187 14673 5763 0
19288 -21073 -23698 0
14326 -24222 19390 0
-6661 7621 6777 0
-22443 -15311 -14993 0
-7425 15510 22530 0
12270 18076 -381 0
-16084 17028 -2721 0
-9325 24310 -13475 0
-3189 -16500 -13081 0
171 20039 -2753 0
-5933 14326 15177 0
20983 -3652 -14399 0
15372 -1664 13371 0
-22148 15458 20033 0
-3492 14235 -10542 0
-1022 -1504 -3617 0
17754 8939 11997 0
11827 -18264 11306 0
16653 -12804 19158 0
-4733 4327 14196 0
23837 -10259 -3521 0
-14013 22593 -23524 0
-19763 -12965 -16539 0
-8133 1464 23349 0
-3166 21308 12583 0
5059 -22329 5438 0
28 6434 14376 0
-12024 -18260 23991 0
-23329 -9912 3147 0
-17486 5996 7473 0
23033 -4832 9083 0
17906 10197 6676 0
-16429 -4959 -19640 0
-24320 -4444 12455 0
-22668 -23961 8762 0
1602 20371 22442 0
7039 20398 -3876 0
-21414 -7421 13487 0
11757 -22102 -23399 0
14903 -5939 20746 0
22375 20324 16930 0
6457 13229 2126 0
13132 21009 23436 0
24123 11680 19231 0
-11578 -9347 -18191 0
11691 -10948 4914 0
9133 9338 311 0
-13008 -5752 24084 0
-1494 -17508 12537 0
-16244 -7410 9827 0
-11990 21136 5150 0
-3919 2592 -18378 0
22396 -15724 5739 0
-20831 6198 17418 0
6414 -17775 18117 0
15956 -4466 20416 0
20869 4950 4754 0
-21180 -17957 1857 0
11615 -10802 10716 0
24151 18398 9477 0
8977 21739 5612 0
-14127 17009 -8203 0
23856 -14404 15278 0
-4594 -1586 21476 0
-22012 -7999 5602 0
-15128 15307 1419 0
-10543 11175 6368 0
6648 -7354 -24324 0
8504 -18968 -1478 0
19219 9470 11227 0
3695 -18447 -7965 0
-9306 23925 -24973 0
8861 -22780 -5728 0
-24138 18726 -23665 0
11965 -15737 -23016 0
17567 -22216 -13322 0
18985 -24110 -24496 0
353 -5758 -23202 0
16028 -14261 8521 0
8857 24832 -17991 0
20083 -3526 2789 0
-3047 -4184 1713 0
-19371 -13044 -24492 0
-16450 3533 -18217 0
6467 -15498 -305 0
-4482 -8064 13872 0
9155 18400 -12982 0
2 -18752 -10091 0
-23203 1132 -15703 0
23076 9988 -15534 0
-16066 -5071 -10412 0
10206 -24469 5947 0
11918 -10192 -18990 0
2761 17993 13874 0
12330 -24459 -4371 0
-12634 -20292 -3786 0
17858 20798 13538 0
22191 20800 -7289 0
-7281 10354 24772 0
-14335 -8429 9760 0
21221 -15846 6182 0
22984 -1051 22002 0
3930 4320 -7193 0
14271 -7081 16538 0
-3144 -19410 7348 0
-23867 -23395 -2640 0
19004 7604 14789 0
-7541 -4794 10588 0
-6182 -3426 -20942 0
-5953 9113 20722 0
7064 5333 -11568 0
13245 3316 3970 0
10247 -7245 -8290 0
8791 -21515 6722 0
328 16010 -1131 0
7676 -14876 -15877 0
1667 232 -23481 0
16455 -7772 -19626 0
-2043 5305 14404 0
14336 -11258 23516 0
10057 9673 -3848 0
12976 22918 23515 0
-16946 -8164 -5759 0
16587 -16954 -18625 0
-23308 -17282 -9634 0
-15790 16309 -15862 0
23018 -17975 -16093 0
12850 -9429 -15216 0
-7476 2823 11873 0
13231 -17158 14482 0
11746 18567 24154 0
-15593 -6542 -22071 0
5459 14839 21586 0
-11217 -6425 -13540 0
21193 21084 -22173 0
22178 -11873 4833 0
-13039 1243 -22807 0
-20483 -14092 23587 0
-2051 -12919 -1410 0
-13923 -1149 -9919 0
19756 4246 -3485 0
18909 11190 1379 0
-15980 16648 -16217 0
-12565 19216 13994 0
-17456 15408 -10077 0
5980 -12586 -13302 0
10812 -16976 5896 0
24970 3811 -19987 0
23557 22213 -24258 0
16318 2487 16758 0
-1236 22242 21004 0
-21073 -16150 7193 0
-22451 -23481 -23841 0
-5019 -2398 -18056 0
-19012 11205 24816 0
20441 -17185 -12401 0
94 19348 20728 0
5989 19318 -24538 0
-975 -17874 13102 0
16584 -9191 15588 0
-8342 -1778 12829 0
20697 14202 20331 0
-2889 3004 -18811 0
18081 -8023 12560 0
-11137 -18386 23765 0
2304 5178 7301 0
6056 5271 1648 0
1783 11259 20965 0
17673 3586 -13838 0
5774 -20169 -14380 0
21362 19862 7510 0
-9190 15558 -21711 0
-4520 -18447 16067 0
14683 2879 -24089 0
-2242 5367 -8826 0
17358 7670 -14004 0
24658 13725 10626 0
1306 -15508 21885 0
-22270 24532 -470 0
-2460 5305 11990 0
-8191 -1666 6852 0
7052 -2208 -22409 0
-3763 -23079 7207 0
-19829 -12761 10086 0
-10269 -6355 15452 0
10446 -23712 -23122 0
15801 -23370 -11846 0
-1427 16027 18705 0
14663 -13296 -18236 0
-15132 -7107 -23541 0
-2121 6650 -16558 0
324 13701 10117 0
-22733 8815 -8196 0
21291 -3643 -12308 0
-6376 -5263 -10014 0
13180 7061 78 0
-11301 -22861 -23447 0
-14498 15639 5825 0
24555 5301 10472 0
-17790 -20432 -17579 0
-7682 -13905 15580 0
15592 -14228 -4280 0
-708 -3312 -13095 0
-255 -24603 -8089 0
-3915 22330 4704 0
5280 -10509 -11764 0
5357 13161 976 0
20155 19011 16615 0
979 18565 -21915 0
11451 -11354 -8699 0
20381 10388 13955 0
10960 -979 19534 0
-15239 18038 -22846 0
19685 9645 13800 0
-2774 -13559 -11129 0
23829 -18838 12990 0
-10592 15547 -1150 0
2919 10701 -20160 0
-19533 -11680 -13724 0
7800 -23130 -16430 0
-16498 -18510 -1817 0
21804 20821 -19147 0
16337 -11059 -12184 0
5534 22096 -21828 0
19333 16221 -1738 0
21814 15049 11928 0
9803 16992 -2474 0
2304 19910 4526 0
-22464 -14443 -16205 0
-2539 13594 5686 0
10320 21443 15547 0
3488 -18246 11367 0
-22634 -9582 13778 0
-1170 -15116 10873 0
-14349 800 2093 0
7439 22613 -17141 0
-19366 -7415 -9132 0
13191 1071 20393 0
17716 -23534 1187 0
273 -17424 -14780 0
-5958 19096 -11222 0
-21505 22583 20819 0
24223 11569 21753 0
-13000 4090 3220 0
-23872 9790 -4019 0
17316 -17228 17984 0
-9456 2945 16750 0
-9939 -16135 17820 0
21684 203 7705 0
22870 475 -129 0
-12650 22784 -19224 0
-15223 10640 8158 0
2394 9863 -19726 0
-24146 14214 15167 0
-2365 4438 24957 0
-22735 21753 -17184 0
-15718 22561 11481 0
-7468 23851 18967 0
-287 20534 -19169 0
-7992 -18404 10995 0
-24472 -22405 8779 0
-10047 3979 19418 0
9556 -6372 -4280 0
20634 21869 -18494 0
10800 15585 14283 0
-10756 -13320 -11035 0
-19292 20389 -8595 0
-5772 19208 23798 0
16090 -19495 -19331 0
-10259 -18838 4086 0
12605 9661 -1490 0
21383 11059 21821 0
-15801 20614 -3192 0
-11432 16247 16413 0
-21277 -2047 6997 0
-10559 4154 11668 0
12946 -23445 7057 0
12892 -20568 -1264 0
11689 3010 12110 0
-6020 4620 22299 0
1457 17224 -6959 0
19299 -13607 -18017 0
16119 20759 4983 0
10662 23542 21229 0
2074 -19819 14627 0
-9071 21729 18781 0
-20738 9674 8577 0
19146 -22566 20497 0
-20410 -9254 23506 0
23871 -6625 3125 0
21170 24434 -20348 0
-3128 18732 306 0
-12497 -9850 -21064 0
-17479 -20511 10958 0
5059 13937 -5776 0
19686 14359 -2504 0
13466 1448 3530 0
-22042 20594 -1095 0
-17538 7355 -1700 0
7395 -6225 -24677 0
-10519 18746 -24110 0
22219 13226 9193 0
-22524 -722 -19042 0
-9940 9552 -5904 0
-20897 -14610 11192 0
-18024 -9295 550 0
-11879 14112 1998 0
6760 -11154 -22591 0
-7854 -20043 21297 0
-906 18790 18873 0
-16934 -4308 12619 0
7395 17878 844 0
16587 6754 17917 0
1980 -16693 -2468 0
-7883 -3941 8429 0
-19075 -13316 -17724 0
10976 16546 -6835 0
-12973 23306 -9340 0
-1915 22511 -20735 0
-23211 -23416 -14524 0
8436 6701 10183 0
21054 -14095 -3061 0
-21897 22033 -9814 0
-14813 24012 -17858 0
8632 -6895 -13150 0
-17060 -17321 17817 0
1135 -3296 9362 0
24322 -7621 7667 0
13 887 -5178 0
-20747 15450 19945 0
-1622 23885 -1646 0
3157 -19938 -7092 0
-6217 8186 -4125 0
-7382 14350 19488 0
16591 -22981 -1382 0
21092 6392 -10054 0
13908 -7527 -4702 0
-23269 -6848 3674 0
22288 23212 -4560 0
-2465 10311 -20009 0
13761 -11932 10245 0
6758 -15088 21534 0
-13850 -12656 4719 0
-9326 11389 -19068 0
-3813 -2979 8400 0
-21547 -24070 -14792 0
22952 4329 13670 0
19005 -2598 11869 0
22678 -24885 -10080 0
18590 -18701 -20390 0
4950 -7461 -23674 0
15195 -14219 5113 0
11728 -19420 9121 0
-16447 -20097 -20509 0
-1866 15261 14840 0
1618 -11807 5261 0
-16409 1111 9590 0
21430 20115 3539 0
8298 -17793 19775 0
9729 -11382 -13475 0
-5119 -16331 -12287 0
20144 22877 -17857 0
-256 -9605 -3628 0
728 17403 15076 0
-21237 10620 5337 0
2428 12237 8495 0
7688 -3645 -9605 0
-17277 -74 -4720 0
12167 24723 -13864 0
6941 -9452 -16597 0
11767 5922 -24279 0
15406 -1065 -22156 0
-8262 -17672 23112 0
-3242 -18400 -15514 0
-18317 5988 -1133 0
15005 8415 4722 0
-23500 16102 -8366 0
24456 24731 -24792 0
20527 11897 15866 0
-9390 -18838 -317 0
17338 -5604 22590 0
-16617 -21009 15006 0
-5124 -20623 -7678 0
19587 -15216 17429 0
1452 24884 23416 0
-2584 -14889 -6830 0
23657 4740 14283 0
-7023 4195 14013 0
-23166 24722 910 0
5383 463 -19747 0
22052 17801 -16702 0
-19641 769 -4063 0
-9647 22244 -16037 0
8676 16830 22604 0
1104 18281 22487 0
-24519 12216 3727 0
22700 10873 8466 0
11982 9247 -12661 0
-995 23764 -12382 0
18256 4146 -12844 0
4354 1197 21996 0
-21055 12190 -22764 0
16469 -21836 11359 0
23857 -5511 3188 0
21460 22966 -21468 0
-18947 -22484 -8684 0
-22673 11535 10908 0
-6139 23516 20154 0
10151 -24510 18917 0
13884 -17765 -23062 0
18079 13470 15611 0
-15075 -9525 2800 0
4190 17345 -24635 0
15549 16202 -21497 0
-18736 12661 -19462 0
6556 22959 -8297 0
6591 -20632 -19831 0
17498 -18122 9698 0
-12651 19624 560 0
22919 8507 9676 0
12332 1585 23146 0
2942 8011 -7670 0
-5741 -12201 16366 0
-21727 19101 -7567 0
9575 -12836 -20228 0
20388 10743 9538 0
-3684 17333 -5169 0
-14866 -9830 14642 0
-24564 13832 -9265 0
-123 -11750 -17771 0
1150 -24082 10708 0
24295 -2023 18718 0
23316 -24116 -5918 0
14682 12194 -18 0
-22248 21769 -4206 0
-8827 17156 -14948 0
-18365 12192 23633 0
-14885 -2057 -8462 0
20879 -17972 13646 0
-5143 -9446 -395 0
14266 -10596 15828 0
-24973 -9890 9203 0
-18690 -8206 -8318 0
-15960 -22887 -20511 0
-7329 -11486 8631 0
2886 11665 -787 0
9186 21381 -12978 0
7818 -11265 -6386 0
7631 -7143 15710 0
-21276 3638 -155 0
13023 -17903 2102 0
-3850 9227 -11992 0
-13052 19268 -11549 0
-12721 -10227 787 0
-24584 8908 -12272 0
-8214 -11793 15288 0
352 12330 11668 0
4681 20147 -22933 0
-11067 -2778 21427 0
18128 15405 -64 0
-18282 -3427 9318 0
11736 23629 18544 0
15079 3032 12812 0
-1627 7105 14390 0
-2413 -6688 -23297 0
-6036 6253 1442 0
12676 -6605 13771 0
24343 -11285 -8918 0
-22275 -13703 3047 0
10054 -6830 -18451 0
-10117 16464 13230 0
10787 -3199 -11858 0
4330 -18277 -14889 0
-17141 11255 -21993 0
-6531 5019 20032 0
-21179 2406 -1285 0
-22620 15081 -24241 0
2743 14424 1877 0
-11660 3050 6932 0
6058 -13103 -13761 0
15860 -14572 21576 0
4089 -358 -24774 0
-15946 21039 9402 0
-22187 4532 20656 0
10531 2414 -674 0
-5563 -23592 -3080 0
-23199 -12564 -18160 0
13791 -15306 -7583 0
-15667 -18317 1985 0
-22598 -24374 -15087 0
2711 6585 -21010 0
-24286 10674 12719 0
15412 17971 -8758 0
-24813 6509 -13289 0
-20469 17040 -15702 0
12494 13954 -5645 0
6925 -12152 9560 0
-85 17294 -24865 0
-24019 -7960 9533 0
-1003 -21910 258 0
-7442 -24620 6843 0
19803 -15257 -17516 0
-7522 -5668 1838 0
7631 21833 8347 0
-20919 8653 -386 0
-2972 -21146 5691 0
-24968 -3071 -17842 0
-9528 19507 1487 0
-744 9877 -9446 0
-10277 -10880 -22707 0
1886 9673 -13678 0
-8728 -4475 20287 0
-17595 3348 -954 0
-19433 10978 14138 0
19131 23248 -22790 0
-19516 17571 10288 0
-206 -17539 4710 0
-9399 -18418 -24216 0
-10885 10513 -9092 0
-11682 12141 -11323 0
741 14027 12347 0
-14418 14106 -16822 0
1056 -6701 -20169 0
-2010 -17485 22499 0
7499 -11615 20746 0
-5289 -22482 -13317 0
6928 14039 -22207 0
-11637 14789 6976 0
-2204 17025 17488 0
2647 20058 4629 0
-13970 20798 -18655 0
17668 1568 24112 0
-9489 2623 -5812 0
-21010 20984 -14648 0
-18508 -3483 17614 0
5605 -123 -15095 0
-18921 23402 20485 0
7479 -10038 10273 0
-14454 3593 2297 0
-6942 -6239 -22355 0
2922 -11560 -18152 0
12928 -4228 11071 0
12039 -5068 -13694 0
9203 17429 1029 0
-23850 -10936 -4511 0
7816 7893 20985 0
-22910 18165 19386 0
9747 -644 20775 0
20019 6449 -24367 0
-22316 4742 21958 0
11022 -7663 24869 0
20525 11942 -4096 0
-6596 23981 -516 0
-11641 -8183 -17944 0
-12669 23384 -20232 0
-8532 6199 -3124 0
20868 20461 12640 0
-15254 5207 -13283 0
-11028 -225 -19732 0
-1747 -13892 15825 0
-23704 16265 -23488 0
14924 11790 -10429 0
10372 9737 761 0
-10887 -21377 -8943 0
20182 -397 23679 0
6765 -280 -4877 0
1240 -21148 -337 0
13880 2753 21895 0
-2162 5132 -22120 0
-13245 -6878 -2363 0
-4070 -21933 -18628 0
-18909 -11857 21769 0
20689 -22228 6505 0
-21450 -24466 19233 0
-21744 -19647 10981 0
11774 -1412 -11261 0
-16651 -2651 -23760 0
-8339 -16530 -1512 0
-5234 -10044 22995 0
-18705 14640 21225 0
12419 10061 -18157 0
22398 -3969 -21365 0
19166 16010 -9944 0
-670 -12459 761 0
-19902 -554 11760 0
22235 -12328 4523 0
24847 20330 23525 0
-23606 20020 -15055 0
16469 16605 -16450 0
-14463 1661 22441 0
-10687 -14080 7502 0
-20196 -11477 -11470 0
-7912 -5643 18831 0
9208 22664 22641 0
-9968 8918 -23195 0
13079 6152 -1874 0
17601 5998 -22203 0
16126 -4603 8574 0
22532 12423 179 0
-13981 18237 1839 0
-11421 -3924 -15918 0
-18922 -15471 18747 0
-21744 14734 15741 0
6926 -23941 -13404 0
4567 -261 -22321 0
19113 -13339 19824 0
-20986 -5940 -821 0
-9540 13417 21775 0
-18113 10948 -9197 0
-18291 -24928 18786 0
11482 -2700 14061 0
18751 -12974 -4531 0
-12497 -1069 10616 0
-3237 -7994 -9557 0
7993 3912 -1169 0
21665 23024 5859 0
16489 -19009 3150 0
-17309 19900 16566 0
5436 4365 2513 0
5984 -22655 18792 0
24769 488 12844 0
13829 19239 -817 0
9711 -6735 -18237 0
20327 1324 17582 0
21235 -9316 21494 0
-22403 -5980 -19517 0
-3261 -22468 -4878 0
22763 -6129 -24777 0
14328 -11564 -4141 0
16841 8899 -18148 0
-10632 8668 -18635 0
-23475 -22496 4225 0
-15643 23559 -10960 0
231 18885 3635 0
-17813 -15119 -12950 0
5658 3873 -10281 0
-174 23485 -24101 0
21403 -21247 21581 0
12532 -10575 24496 0
8024 18767 8394 0
17523 -4398 -17061 0
-11158 -19225 -5909 0
-15382 -1219 -4467 0
-17693 -1450 14703 0
-21327 -10614 21173 0
-628 -16271 -45 0
2261 -7796 -23529 0
-1361 20551 11128 0
-22941 -8082 13054 0
13788 -16105 6820 0
-22181 -8628 2569 0
-5594 -11137 13145 0
2854 -17870 -14364 0
23672 1915 -7165 0
-13374 14593 9130 0
-9546 -15221 16752 0
942 -17481 15899 0
15822 10193 11449 0
-1949 24485 -19530 0
-15002 13272 -1987 0
13173 1804 -1966 0
15742 -7397 4454 0
3886 -10250 13675 0
9601 273 -15589 0
-16765 -13646 -5182 0
-894 -14543 11754 0
8997 -15484 20586 0
24896 22658 -5778 0
11344 -24606 -5262 0
22226 -5960 9885 0
15564 -19132 -11688 0
-17529 1225 10437 0
13334 -5111 12038 0
2008 -14711 12311 0
-17597 22828 17308 0
-14130 15073 23203 0
17235 24070 5038 0
12820 23965 2695 0
9949 -10308 18653 0
6562 -7533 -24612 0
-16446 -23096 10095 0
19485 -6976 11320 0
4921 -20309 -16430 0
-16959 13669 -22492 0
20621 -6265 -20319 0
12928 -11746 -10392 0
-11130 -3980 813 0
-16168 8151 24777 0
-18862 18099 -10084 0
3866 24660 -8969 0
-3477 -16105 -23416 0
4924 1941 21744 0
-16243 6862 8404 0
-24024 -23820 22072 0
12867 -19440 19688 0
-8186 23719 -6433 0
-9929 -9849 -1764 0
-10741 -17368 -9914 0
1869 -2581 19364 0
3304 -6447 -19023 0
-12272 1275 -1479 0
-2040 6198 -3420 0
-23783 -22440 1633 0
23538 -12815 -452 0
20610 -682 -11243 0
15297 -219 1313 0
13082 -1499 2513 0
-14845 -3591 -19880 0
-16111 -5459 13813 0
1826 114 11611 0
-20849 -12386 12885 0
13679 5777 -19083 0
8450 20911 -7874 0
10082 19448 12041 0
1885 -15057 4074 0
4479 -5354 -4292 0
5792 9787 22142 0
8304 15983 -732 0
19536 23445 -22542 0
-8348 271 -22655 0
-19958 12471 -1392 0
24194 -1149 23520 0
-18276 -9599 19430 0
-17502 -19680 -13878 0
20894 12917 20286 0
24967 17395 16991 0
-4258 23186 -1777 0
17751 -6490 -17760 0
9834 17377 -16204 0
23727 -724 -16474 0
12733 -12033 -3944 0
-14125 -11226 21445 0
-12644 -20854 22395 0
23426 -4707 8426 0
3655 -600 21342 0
23940 -566 13737 0
-15931 -21175 11922 0
9059 -13925 9763 0
18170 15110 2139 0
-9374 13836 19214 0
-17199 1568 -6246 0
-12495 7044 8824 0
291 -19688 21029 0
22685 9465 -735 0
6110 13119 17686 0
-2452 -12058 9603 0
-16188 -19340 -5777 0
19461 -3399 -11053 0
4224 12920 -1162 0
-6362 -22293 6349 0
-576 -5844 -7916 0
-23173 -9690 -14960 0
23348 -9980 999 0
19376 24016 -10463 0
11462 -5125 14933 0
-4147 23928 -1990 0
-13749 6467 12682 0
-10877 928 7432 0
13281 -5151 -20351 0
5794 -2864 8996 0
-12142 -19791 6191 0
11410 9316 -15880 0
-1369 -7663 -17211 0
18719 18391 -16226 0
-4181 4852 -12702 0
-19113 -8999 2982 0
-12454 -14099 9448 0
16487 16328 -10375 0
-23918 -4608 6877 0
10621 -10402 1093 0
-19616 -13895 -20883 0
-806 -304 21550 0
-8037 18024 -4213 0
16599 11742 -22603 0
24176 7274 18806 0
3229 17738 -2804 0
6210 -5192 -8255 0
-15658 -21678 -24582 0
17384 -11948 -20541 0
-24261 -22568 -22294 0
-353 8535 2541 0
-12587 692 -2844 0
-9137 -8728 -20868 0
-4701 -326 23961 0
18655 15853 6235 0
12460 19081 23972 0
6616 291 20515 0
6222 7300 8545 0
22155 24683 -20492 0
-17695 -23943 9411 0
6341 -15647 -17945 0
8881 19586 -18636 0
3076 20074 18715 0
-23943 -24774 10392 0
14256 -18428 1244 0
-20490 22239 -20324 0
-19461 -3854 11966 0
6328 1427 19265 0
14872 23581 18948 0
-10363 -16276 9242 0
-19773 13968 16241 0
4069 -22848 10826 0
-22704 -923 5899 0
7770 -16218 22024 0
-18161 -5473 6803 0
10756 -17314 -4041 0
-6079 3126 24247 0
9397 -9453 -673 0
3661 -24324 -24254 0
-22608 1038 -6881 0
23202 12162 -20848 0
14442 16230 10047 0
-267 5285 2321 0
22517 -13054 9890 0
19540 22566 6714 0
1342 8321 -24027 0
-5382 5752 18505 0
20980 15148 -2957 0
-21653 -18808 18633 0
-12258 7768 19670 0
10490 5969 6832 0
-6337 -20410 -23061 0
7735 12028 19698 0
-10055 9544 -7751 0
-19945 4083 21669 0
-1658 -5424 -4989 0
17037 2157 2092 0
10541 -23137 17239 0
-13497 11141 2399 0
-7129 -23398 10166 0
18151 239 -16134 0
-24982 22927 -2895 0
14394 5661 -14922 0
9091 7067 -24465 0
8194 -2011 19899 0
-4862 -20021 -322 0
1202 3409 18830 0
3294 13949 -16966 0
-20532 18797 19458 0
-22930 17278 9207 0
24447 10428 9445 0
6932 1761 7371 0
-9826 16154 -13031 0
-16099 -245 11450 0
6915 24790 4812 0
-1813 -4651 -24832 0
-18486 22204 -3240 0
-12316 -497 8540 0
-20633 12381 2337 0
6443 1662 -19614 0
15649 -1109 21393 0
-94 24392 23153 0
23816 -9218 14306 0
3199 -16668 5902 0
14648 14935 -5691 0
-19459 -16747 1693 0
10643 1585 23897 0
5234 5252 15745 0
13774 17236 -3125 0
-16110 23678 -4787 0
2075 -14327 -22247 0
23467 -5772 12990 0
21619 -4587 13559 0
-10924 24137 -5227 0
8178 -13784 -20161 0
-13868 24595 3259 0
6913 10237 -4843 0
-5809 -15470 1446 0
-21553 -4243 18682 0
16030 -11704 -17359 0
12168 -13778 23037 0
766 3596 -3808 0
13755 -214 -24747 0
2314 -2490 -23883 0
-7540 -10667 -4019 0
19052 -15886 -3613 0
-22310 14150 5201 0
18505 -19958 -20670 0
-19950 7863 -16265 0
-13631 -23892 19320 0
22342 2411 24450 0
-20378 3176 3045 0
-15538 16930 19611 0
6636 -19243 -22100 0
21870 18134 -24118 0
-888 -12185 -6355 0
20852 847 -20505 0
1052 -19351 6814 0
13074 5652 -14676 0
-4338 10635 -4919 0
-23657 7976 -7329 0
-23106 19705 -10504 0
17503 -10242 18786 0
12113 -16877 -13028 0
-9212 5099 22514 0
-24681 -5986 -9698 0
22387 18190 1896 0
-17891 -19241 -21246 0
16057 -7314 -1898 0
22084 3003 -12532 0
-2003 -1660 11859 0
683 -16117 6563 0
2539 -8619 -16805 0
21324 -20731 -33 0
703 -21294 21483 0
23216 -12326 -2469 0
24266 1065 -20658 0
1161 10307 -6250 0
-22407 1363 4916 0
-15656 23447 7918 0
-19539 16801 -9577 0
-6397 17483 -17046 0
4311 20021 17016 0
12467 -16344 4099 0
3852 -17047 16744 0
334 -15262 20422 0
-2802 5879 21486 0
-14811 7040 6792 0
12413 20798 -8155 0
17328 -11453 -6601 0
-245 22343 -23401 0
-1174 20091 7235 0
9571 24401 -2256 0
-1586 11868 9951 0
-5684 15719 -1997 0
13780 16052 -8611 0
9201 10206 -14489 0
-5686 16368 12880 0
-12477 -3780 8677 0
11983 12459 -20129 0
9935 -12704 8823 0
24687 -5229 3913 0
6922 -14799 3314 0
-9177 7736 -15181 0
10479 4772 -5899 0
-12476 18551 13302 0
-12438 -2751 -23507 0
18278 24788 6227 0
-6158 3616 -10006 0
-14834 15599 13817 0
-1315 -533 -1520 0
-10137 -220 23100 0
-14050 23493 4250 0
-17363 24021 11985 0
-23895 9499 -16756 0
21145 13326 1658 0
-9446 -763 -4408 0
24305 10393 20547 0
5531 -16550 24163 0
6888 22735 -14761 0
20704 -24049 6645 0
13575 538 23216 0
-11674 5939 21708 0
-15923 14653 -20728 0
19260 -13547 -5227 0
-11015 1043 -18552 0
4025 -10488 -10667 0
24784 1144 -21059 0
20331 -6674 3960 0
-19493 4914 -1694 0
605 617 17095 0
-7249 -14192 -17632 0
21817 17217 -23570 0
-18524 24492 4574 0
5604 18751 -18120 0
2182 21117 10514 0
12085 141 -21001 0
-22751 24925 13497 0
10161 -20255 11522 0
-14120 6099 -16435 0
7166 -6703 -17052 0
-24260 -5303 -22595 0
8243 -2119 -14811 0
23164 11995 5654 0
-2737 -17598 24404 0
12208 -19779 -20521 0
22721 -6863 12013 0
10073 -20966 11937 0
-23569 -6126 23543 0
1443 -11598 4641 0
-17877 -18763 2695 0
-1280 -9374 -7998 0
15226 8968 -1468 0
21389 -7131 -13462 0
2042 1219 22411 0
-1446 -13426 8541 0
13318 2498 -15404 0
330 12570 -2721 0
-12267 2491 -198 0
-10809 3933 3147 0
6802 13161 13261 0
9496 -14441 -22634 0
8845 21018 -6601 0
-10313 17406 5083 0
15126 -19448 -6301 0
-12537 12245 11078 0
-21077 -562 13575 0
-2832 -891 -1145 0
21904 4509 19987 0
-22102 6670 -23919 0
16600 13471 -12079 0
4861 22966 -17871 0
18846 6811 -13889 0
-447 -17123 22646 0
21881 23600 -17093 0
-3182 2488 20689 0
5611 14917 -21250 0
19186 -17748 -13493 0
11682 6004 9353 0
6668 19457 16022 0
21938 11056 4492 0
-9016 -15916 -2458 0
18239 -9762 -9268 0
23479 -1560 -17742 0
-21124 -23440 7693 0
-4569 -17973 10181 0
-257 14936 97 0
-12859 -9121 9196 0
17703 -20802 -15199 0
2055 18821 -9655 0
18077 15758 12063 0
-22568 -24773 -2978 0
16377 9363 -4091 0
