c Random k-CNF Generator. J. Giraldez-Cru
c   value n = 25000
c   value m = 95000
c   value k = 3
c   value seed = 9999
p cnf 25000 95000
-3558 -21995 668 0
16771 -5681 -6682 0
20262 -4253 -4101 0
-18596 -7702 -14808 0
-24714 -9967 -23016 0
-9858 21394 -18554 0
15124 -13883 24557 0
-9579 5686 -15346 0
6113 12809 1476 0
18859 -23381 9146 0
-18693 -18291 -6140 0
-19360 -10061 3172 0
17393 21674 -7425 0
12846 -15269 6478 0
-2653 -6335 7797 0
-17020 7544 4190 0
1925 22667 -18072 0
-1481 23597 15109 0
-8178 -4710 -2917 0
1006 14920 17650 0
10151 -8612 2292 0
-16291 -19323 -12352 0
10814 -11716 377 0
9590 -24561 6997 0
-16068 -18565 -13331 0
-23864 -1936 -20874 0
-3053 -3860 9892 0
-12476 21692 -8489 0
18937 21222 -4550 0
-21853 22227 -19469 0
5854 7377 -19433 0
-8145 15019 5107 0
11848 833 8174 0
-12224 10422 24086 0
-19221 -1489 -17650 0
-23903 -16704 10937 0
11129 11108 6148 0
-21020 14936 -2840 0
-20860 8872 -24061 0
16761 22076 -21287 0
2582 -2930 20015 0
13366 2426 10034 0
18472 -14274 -10866 0
1646 17849 12639 0
731 3421 5480 0
9733 -2324 -22183 0
-20669 4804 24643 0
-1817 -823 14578 0
21008 -13035 -23449 0
11420 21147 -20524 0
24058 23728 -14805 0
19072 12093 -17231 0
-4105 -5565 -22856 0
6322 23562 -15704 0
18961 -24292 -19125 0
-24440 376 -12800 0
12974 -21045 -17603 0
12616 -14213 -9777 0
2193 1572 14163 0
16993 12991 -10310 0
-12517 12048 -9037 0
-18673 -6119 12482 0
2255 1576 9398 0
16462 -7897 -7959 0
-7166 18209 23602 0
-17642 -17648 23978 0
21793 -5622 11374 0
-14395 -18237 -586 0
-15523 11782 18509 0
-4686 3774 6499 0
6347 7642 -18546 0
6735 -1315 -16016 0
-19216 19921 8943 0
19965 11383 -16840 0
-2923 9900 -10048 0
-1525 18893 -19048 0
16854 -15685 16021 0
-3227 -21431 609 0
20164 3305 -12390 0
13672 24342 7516 0
-20170 -5688 15157 0
-5067 -12423 7823 0
12434 -22990 -2744 0
-21377 -17955 5478 0
4568 -12229 15377 0
5967 -5105 -9269 0
-14 13310 16305 0
7386 -16536 4087 0
-7995 3051 7391 0
-11736 -16722 6733 0
-19251 3243 3772 0
760 24661 7546 0
8582 -12095 -5536 0
-11325 24823 -14842 0
-16802 -4390 -18422 0
23530 -10356 14879 0
24150 -1722 3188 0
15454 459 -19724 0
-19540 24805 -22774 0
-1931 -11541 5848 0
15 22143 -9090 0
3786 22902 103 0
11332 -6484 -12197 0
8219 -9160 -12019 0
14412 -17314 -7760 0
-7833 7195 9467 0
-22711 6345 2540 0
17251 -21798 -2999 0
-11974 7690 -2803 0
-1099 972 -5695 0
23298 -986 19190 0
-7388 21123 -17091 0
-7490 -7454 14926 0
-11038 -15672 15438 0
-14408 21435 -7751 0
13519 -4268 -14945 0
-22985 -18330 -21289 0
-525 -10580 -9439 0
-19875 -13905 -17128 0
-14029 6356 -18099 0
11076 -4653 -10436 0
5265 3392 -6558 0
-22355 2233 5364 0
3633 -13270 -21035 0
19070 19029 8822 0
-1820 -7547 -13089 0
-8116 21884 -22770 0
-20757 13760 -24702 0
21547 -8634 4958 0
5026 14014 -11313 0
-23124 89 7318 0
-24911 -5353 -10709 0
22820 -19060 4294 0
3183 -22692 -17563 0
15570 -16761 2944 0
24391 -9932 1842 0
3831 9399 23725 0
-1600 21507 12484 0
-17653 18053 12469 0
-22611 23078 1483 0
-275 12553 -1571 0
-7592 -12463 -23276 0
-9653 -10283 8687 0
-13946 4817 -6378 0
-22860 -20386 -14490 0
17155 -19776 15773 0
18997 14958 -171 0
17721 7910 -21678 0
-5205 -562 6082 0
-17673 14524 4160 0
10507 6151 -16712 0
3430 -13742 20527 0
-1705 -14746 22161 0
-10391 20043 -1977 0
-8120 -17903 13715 0
13961 -10057 24842 0
-4733 20405 14800 0
-21255 13126 22709 0
-9284 9682 -23270 0
-15366 -2354 4146 0
10877 4213 10296 0
-2588 7642 15389 0
14466 -9346 -5135 0
-11626 -11088 16529 0
4955 10559 783 0
-18669 -24519 2192 0
-18510 20603 22596 0
-8309 -16857 10721 0
22369 17493 20402 0
11991 24210 14108 0
16136 10086 18320 0
-1431 4025 -961 0
8171 18491 -1658 0
4657 21468 4097 0
21186 -1422 -14655 0
21968 11442 5525 0
-24159 -4952 -1127 0
-21755 -4612 -9335 0
-7475 -1981 18179 0
19229 -13971 17388 0
-8336 21458 -2473 0
18007 14240 -6498 0
-18967 22410 16340 0
-11976 2067 12807 0
-16072 23252 -14229 0
-22078 -20219 17022 0
18954 10730 -21973 0
11432 -7484 -17937 0
-20766 -6310 -11269 0
5297 16890 16591 0
22684 16577 -13048 0
-157 9583 -2287 0
-23006 19901 -24696 0
-14345 -6876 18114 0
-2151 -14299 16365 0
-7731 2728 2936 0
-24753 -21681 -13665 0
-13077 -8112 -12500 0
22365 -20230 -10161 0
-8633 -526 -2051 0
16575 14561 9979 0
20974 6069 19562 0
14612 -4074 14462 0
-14308 -9770 12690 0
-7421 -3273 -1988 0
15138 2355 21068 0
-18073 18459 -17748 0
23089 -6536 -17212 0
-10588 20252 -3793 0
12100 20237 -20670 0
5502 -11811 -10230 0
15481 -7785 7651 0
-10042 -22396 3076 0
-24503 -3055 -12846 0
3544 -1828 7470 0
-5532 8317 -9824 0
-1599 -1389 -3283 0
-10698 -24477 -1170 0
-19261 -1416 12773 0
14405 4867 8009 0
1426 10369 -19820 0
-11656 849 -18956 0
10658 2242 -7703 0
13733 -1744 2110 0
-1578 -5288 20289 0
399 -2171 3605 0
1575 -20121 -4993 0
21209 -22170 -20821 0
-22378 7783 13588 0
-10150 -22187 18454 0
9511 -23613 -3822 0
20682 -1620 21022 0
5989 -12277 23263 0
-13691 17361 16359 0
7152 -18939 12998 0
2440 10689 -15168 0
-6044 12263 -1640 0
-2388 -8471 15161 0
14560 22200 -22943 0
-3147 23702 -11482 0
12953 -8212 1446 0
-16774 20245 19417 0
4148 1233 23045 0
2410 6275 15405 0
-18768 13427 695 0
-6765 -15866 11384 0
-13284 13262 -23646 0
6275 7001 23469 0
-21436 21561 -20668 0
-10730 -24707 10721 0
13563 4011 -18932 0
-15008 12137 -14176 0
-9424 16284 6760 0
-7468 -18693 13035 0
14225 3813 1461 0
14919 1929 8678 0
-1302 6565 -21939 0
-16300 -12839 -3940 0
-14768 626 -500 0
-1787 -11356 -16558 0
3860 -24918 11921 0
-22791 6278 24057 0
-3319 7053 15340 0
-10078 5873 384 0
14464 20097 -4196 0
15924 10015 -6125 0
-24602 2669 -12689 0
12892 -18968 -16879 0
8183 -87 -17505 0
34 18225 -20212 0
7944 -22084 -11481 0
19864 11227 9110 0
18920 5897 16163 0
-9259 7326 -22035 0
994 21790 -17131 0
-5190 -12713 18497 0
-2666 -3666 -21165 0
-6706 -16558 6484 0
14936 16092 -6570 0
-7440 16126 16147 0
-19003 24069 -13230 0
21836 18932 15808 0
5945 -12851 -21704 0
-22107 -13461 -4030 0
-10493 -14454 17171 0
-18975 10995 21235 0
-12472 5012 -24901 0
-24988 -11717 -7810 0
-6472 -1653 -23901 0
-4393 -444 -15026 0
11891 10799 5446 0
-121 -7634 -24377 0
7280 4930 3579 0
-3984 18389 -17039 0
-24365 -3881 -22845 0
7887 14208 191 0
4121 18031 5203 0
20373 -18018 -16919 0
-3182 -15841 -9923 0
18435 11586 1719 0
24812 23476 -12517 0
5258 14948 -11502 0
-4634 22228 7783 0
24565 17563 1171 0
7955 8279 21404 0
-5799 16165 -10611 0
-5990 -20285 -3641 0
2544 -15658 -13010 0
10814 10191 20203 0
-20737 -3625 6788 0
13807 19789 -5263 0
17675 46 -20211 0
20528 21031 8790 0
3310 -20595 1352 0
4481 -3550 -9630 0
-884 -700 -794 0
2846 -23041 -12430 0
-6486 -584 19439 0
-10847 -11398 -4630 0
-6049 -23486 24606 0
4188 -12292 19394 0
-9451 21318 -19439 0
-21013 16845 6822 0
-4802 20154 -2416 0
22505 -24634 -22317 0
-7134 -16869 14369 0
24279 -19714 3761 0
-11708 -17551 20697 0
22499 19750 -7094 0
-2128 17150 -21931 0
-1733 -21338 -574 0
12479 -22140 -21891 0
-6917 9504 5087 0
5090 -14305 -240 0
-7506 3161 -16226 0
-21174 -10294 24446 0
1894 924 10512 0
5655 3983 -3062 0
1351 1481 14163 0
24796 -3608 6313 0
-21726 -21693 19002 0
-13651 523 -16141 0
-1893 23791 -644 0
-6979 3881 -6300 0
23570 2738 -9460 0
6147 -23911 11105 0
5593 -805 -12028 0
16104 22811 -16010 0
10517 -24161 -17491 0
24680 -23956 -12450 0
-5992 -12033 -494 0
-24993 17035 -1016 0
-7485 -18927 -24807 0
24480 -17257 20039 0
22131 7178 22776 0
22942 13325 13038 0
9046 -18917 5194 0
12425 1372 3004 0
-3434 11888 -2164 0
12276 11567 -17471 0
16078 8910 -20855 0
-16571 254 4241 0
-8939 -7738 14519 0
97 23569 -6775 0
20135 -20699 5305 0
-17910 -18640 18629 0
-5947 19037 3897 0
-11141 6461 5268 0
5496 -9895 17155 0
24012 13522 -3722 0
-16482 4599 3983 0
3689 -21170 4237 0
7929 -21460 3326 0
22448 -21556 1895 0
20574 8042 -22593 0
878 17303 7585 0
-19506 -23249 1621 0
-23402 -741 -8082 0
-3669 -6237 9328 0
12176 -5248 22849 0
-15897 13081 2448 0
-19879 -16769 14969 0
15467 16050 2780 0
18793 -13497 -24335 0
-20687 422 23728 0
-9631 1300 -16030 0
-17215 12157 5630 0
10188 -10559 22723 0
-18269 -5579 -3959 0
18948 -17754 558 0
-16796 -2 -13638 0
-19243 11233 -21759 0
563 -1699 4160 0
3342 11843 -17656 0
19028 -7529 9429 0
-17755 8512 10728 0
136 17078 -22885 0
-5766 -2265 24795 0
-3488 -11885 -5373 0
-23798 -5832 -14479 0
15707 13980 5832 0
20696 24574 -17064 0
8806 -137 10115 0
12965 19830 21957 0
21972 -13858 20838 0
6401 -22964 4349 0
-17128 -23100 -21426 0
6364 -20217 15043 0
-6158 -15056 -1927 0
2883 -5205 -24111 0
-17361 -20911 -13090 0
14544 -16606 4015 0
-6608 -412 20503 0
-16722 4728 15333 0
5030 1700 -4190 0
867 -8100 18505 0
-5215 16579 7956 0
17993 -22943 19524 0
8035 20452 931 0
1313 -23334 -6135 0
-423 7046 18397 0
-4864 -21590 1355 0
-8879 19549 18118 0
-4381 2622 22845 0
11065 7651 24544 0
6606 -8518 23995 0
111 -5084 15574 0
-8066 -23076 -13516 0
18942 22462 -8967 0
19872 23775 23653 0
-1007 15549 -5698 0
10755 -20413 -18639 0
-12109 -20643 -13187 0
-5226 16375 -15808 0
-3071 -2440 14811 0
18966 -9045 14680 0
17961 507 -19763 0
-8534 24925 -9191 0
-13401 18866 -6652 0
-13719 -13737 21778 0
-12371 -6095 12327 0
-9421 -16850 24091 0
19411 20310 -19733 0
23950 -536 2459 0
6109 -19958 -4898 0
20919 5275 5295 0
10598 23235 5801 0
21713 23120 5725 0
-5903 -11520 -24590 0
-3906 16591 4679 0
-684 20313 -10773 0
4362 21085 -18974 0
3452 -15496 5636 0
14536 -14445 -6171 0
16994 -20553 -17480 0
-21892 7824 -22754 0
18538 18421 12341 0
24338 -15133 10460 0
-5063 12387 -21980 0
-21004 -16293 4922 0
-682 -8328 234 0
-2807 -12689 21319 0
13132 7492 -11814 0
18767 22027 17610 0
16289 14020 4514 0
-8768 2263 12337 0
-22874 20800 -5758 0
1566 -20138 12242 0
12025 16552 24629 0
356 -12555 7273 0
5277 -4589 -15600 0
5511 23747 -19640 0
-1829 11878 -2131 0
4994 -5645 -24157 0
-22603 -21933 4528 0
18468 -22053 6791 0
5805 -11278 2590 0
2914 -12843 14079 0
15155 -24867 5630 0
-14783 16575 9537 0
13407 21851 5477 0
-4006 -2361 4223 0
-14997 -20541 -16100 0
8479 16886 -13096 0
23987 5840 1381 0
3515 24308 14785 0
-10305 -5112 -1062 0
4246 -8025 5256 0
18325 14531 21474 0
-23954 20666 -13048 0
24842 9072 -9899 0
5318 -13078 -3611 0
-9540 19426 15504 0
-16992 -2905 -7389 0
21439 18243 -13229 0
-22819 -21757 -12536 0
-12603 23413 8999 0
-5016 2659 8375 0
1623 -20983 22905 0
-23097 11288 18570 0
2496 11130 2642 0
3746 -16447 7071 0
23709 17339 -1496 0
-14212 -9330 -20752 0
12952 22120 -13995 0
-1180 -19939 2103 0
-5067 -23893 -516 0
-14065 -20261 -3174 0
13791 13235 -15508 0
-11696 -11331 -1795 0
21617 5179 4276 0
24258 8924 -20723 0
-6328 -7632 4413 0
-24176 13195 5094 0
11279 -1147 2213 0
16625 18678 13503 0
18728 -23745 -12396 0
-19243 -4161 -24008 0
-13768 9304 -12242 0
20627 -20999 -14925 0
13773 -17615 -20103 0
-18049 8225 20378 0
-5123 5904 -3010 0
-9535 -5079 7556 0
-14628 7710 -8702 0
8192 -24334 18732 0
21695 -18061 8828 0
442 -3655 4340 0
-24449 -8774 13643 0
3042 20752 993 0
9318 -9525 -18608 0
-4420 18925 18184 0
16150 -24047 24087 0
10511 24933 20518 0
18066 5912 -3227 0
18120 14103 18912 0
-11851 -10797 3325 0
12030 -11238 -6979 0
16369 2038 7105 0
-5012 -5080 -2856 0
22356 -14397 3732 0
-15963 -10169 22656 0
498 -1318 13054 0
-24585 -11828 -12986 0
-20102 -4893 -18897 0
14680 14364 24352 0
-8591 17566 -10148 0
-11915 4595 12738 0
10246 20964 -14775 0
-17350 17327 11206 0
11557 14682 16955 0
-15289 21997 -2123 0
-12944 22494 19792 0
17350 13430 -6619 0
-5335 -8531 -2863 0
15584 14562 8579 0
-14935 -23153 1144 0
16434 1419 5739 0
-4171 -11664 -1702 0
10298 20365 10380 0
-21503 -6922 61 0
-13457 13562 -22057 0
6931 17857 10903 0
1722 10206 24332 0
24692 -15541 24215 0
-2555 22476 13776 0
2485 -12410 -11928 0
3628 20195 4699 0
-9366 -24366 -16362 0
2419 -9663 3079 0
12798 22517 -10000 0
-12859 -10974 14913 0
-1267 9256 -7769 0
-12169 10978 9327 0
-11501 -10669 16219 0
-10715 4575 13694 0
15842 -7059 17455 0
19122 -10687 12649 0
23820 11404 -12014 0
-15181 -13823 -13028 0
-18259 -1620 -10545 0
-19610 -5830 -12870 0
874 23449 -22125 0
24995 1969 24454 0
9321 -13469 -10123 0
-539 -15535 6049 0
5584 22729 -13108 0
23038 16850 -15146 0
-10686 15669 -1549 0
-14052 22201 -6723 0
18431 6812 -24695 0
20327 17773 21876 0
-8196 18647 -20324 0
-21673 -18641 -22293 0
12478 19313 -2113 0
13952 -19851 -9000 0
-20001 -434 -6728 0
-24460 14823 -23577 0
5957 16860 5597 0
23857 -5911 2797 0
21932 -24342 9608 0
-21626 11020 -2381 0
-18501 10568 12379 0
-5177 -7240 -6019 0
18821 11069 -331 0
-20933 -21 -11533 0
21284 11373 -3318 0
-3011 2184 9492 0
-17939 -8140 1351 0
-23535 -6996 -7262 0
-1332 20279 -22955 0
2291 -16904 -8974 0
-4671 1757 -19541 0
-17049 23285 -18132 0
-14419 17105 20553 0
-6101 4389 -20573 0
8985 673 -6945 0
-12302 20035 -9128 0
-21793 4326 8619 0
14496 -2860 6966 0
-21757 -20543 2245 0
-11063 14186 10500 0
-11388 10208 12256 0
-22281 -2257 10540 0
6764 -8027 -2644 0
2316 5480 -7033 0
-22888 14464 24057 0
-21184 18118 -19091 0
-21663 -14910 -23416 0
21633 20757 17628 0
-3599 8865 4522 0
22195 -19927 18707 0
7694 -22667 3915 0
-19950 11299 22523 0
21841 18062 -5549 0
-24485 -20378 2380 0
-22869 -9617 16844 0
13277 -22153 9961 0
-7367 10167 16222 0
22135 -6800 -11979 0
-14762 1750 -20843 0
-19283 23944 7122 0
4342 6637 -4788 0
8256 17938 7438 0
5778 14779 -499 0
2678 5615 12228 0
5058 -3483 13197 0
-21901 -16759 -10349 0
23213 15477 11867 0
-14434 -12611 -18666 0
17764 -18724 -20415 0
-13607 -4359 10710 0
12080 -8700 -17347 0
8219 8307 -10284 0
15656 -14084 -62 0
-16154 -16761 -5676 0
-3382 13170 -510 0
7930 -10070 8620 0
-18278 -8282 -24097 0
21496 14068 -3059 0
-15162 -6831 13135 0
-1928 11789 8845 0
3990 23868 -17544 0
-21336 7086 -850 0
-22971 22741 6285 0
-14385 -13895 14397 0
-11412 -8628 2567 0
3274 7909 3988 0
-11893 17538 -12270 0
2341 14033 17689 0
-5400 20546 -24519 0
9886 13826 2660 0
18730 17815 -1527 0
2625 5502 -8613 0
19826 -3472 22705 0
-1110 9208 2951 0
-15506 -20620 2930 0
9424 15245 10838 0
13412 -2137 3375 0
17033 -4478 -17408 0
9721 -1229 -12953 0
591 2466 18130 0
-3250 21195 10944 0
21129 -23819 16445 0
21093 -18644 11269 0
-18797 11105 -20476 0
-21748 17962 7447 0
16029 2386 22691 0
-1867 -15797 -24828 0
21593 -7829 -20657 0
-14000 8901 -13237 0
-18305 9491 -15702 0
-11434 -12741 3248 0
13730 221 -2066 0
-5174 21313 -12061 0
-16442 -15109 14517 0
3270 -3208 -7478 0
-10716 -19237 -9863 0
24759 -12455 -17011 0
15938 -9047 16191 0
2946 -14399 91 0
-16182 24055 -9582 0
-23235 1840 -13674 0
-1482 15569 -13894 0
-19899 -20743 1558 0
23311 -3536 -16666 0
-12827 23157 11226 0
11656 225 21814 0
12871 24983 620 0
-4881 -15920 -9666 0
-21072 -18865 15416 0
12514 -1398 14470 0
-22095 15984 -16310 0
2120 -17465 -6878 0
7365 -3715 -18972 0
8922 18377 -13860 0
16940 -6203 -12016 0
-3165 -17858 -12240 0
-24978 22080 3574 0
-597 -1961 -19493 0
-1614 -14384 -4709 0
-17030 -1897 22458 0
22851 -15344 -13441 0
-14160 8815 22257 0
-12390 16180 -971 0
-22713 -101 10699 0
2924 -17040 -16901 0
-14940 11556 -1111 0
-18531 2885 -23190 0
13457 19833 -16502 0
24301 -21447 22237 0
-4010 -4828 15486 0
17819 -2678 -5829 0
-6260 -8190 5995 0
19868 -11931 -22174 0
12191 995 13627 0
22889 3919 -5666 0
-14790 10210 8574 0
-7252 20092 11458 0
-21793 8548 6291 0
4647 7849 19089 0
-1883 -11858 -23916 0
-17368 21028 -17945 0
-14548 -2287 -17486 0
-20543 -22155 20768 0
-9068 -9345 -21763 0
-22694 -7233 -681 0
-19712 -13374 2242 0
-3285 11977 22333 0
-14742 122 5881 0
12384 4768 13729 0
-6472 -6650 16938 0
21739 -15370 12965 0
6036 -21269 -15252 0
-23521 -8163 -3758 0
10641 8583 4454 0
-7403 -6276 3038 0
-24435 -17339 7764 0
-1676 11975 -19740 0
-24008 18069 -19861 0
21240 5452 15980 0
9968 3276 -22630 0
1905 14 -4351 0
-14870 -6049 -16971 0
21473 -20922 16486 0
16582 -6562 68 0
21035 5316 22695 0
-24072 21102 -15034 0
-6835 -22777 18360 0
-17927 -13136 11428 0
4139 -9376 -16880 0
20119 10695 -20155 0
9100 -12600 11520 0
4802 18821 -17569 0
-21772 -15293 4842 0
-13257 -6874 2755 0
4676 19260 -8070 0
-2371 -18331 -4171 0
-8756 -16518 18299 0
-2115 796 22786 0
-13543 -4934 -7161 0
-21774 16404 -17856 0
8280 -503 21807 0
19799 -5304 -15627 0
3719 -18428 22271 0
8560 23036 -4144 0
-11314 -2712 -23403 0
10735 -21434 -8085 0
-14905 21541 15954 0
24555 -23655 -16749 0
22341 -3549 -13035 0
20853 16674 20790 0
5060 -24953 -21293 0
-1866 11104 -17948 0
8844 14822 2727 0
6114 -23382 763 0
-10257 1047 19826 0
-11 11782 -16259 0
24448 18038 -12799 0
15401 -17593 -2805 0
23502 6285 -22706 0
-11536 2137 5731 0
-7325 -7197 -5684 0
-19969 414 8139 0
4269 9258 22960 0
6995 -15371 -21341 0
-7757 -16980 13740 0
18934 8342 -521 0
-10192 7789 9910 0
-14342 -23190 -2502 0
-8499 -21691 -8786 0
22556 -24578 2275 0
3286 -23254 -9471 0
321 9575 1236 0
8459 -13843 -10493 0
-6419 -20837 17216 0
-19111 -19946 -9195 0
-7850 -13879 -17536 0
-24722 15423 16677 0
-9632 21116 -14866 0
-3485 -4614 2908 0
3623 -2169 18837 0
-5897 21807 -17090 0
6719 -22127 18016 0
-7954 21938 -6858 0
9799 -3356 19047 0
2014 -13818 -13992 0
2560 13020 -19222 0
11447 4093 -9644 0
3123 5076 -5760 0
-17988 -8561 -1725 0
12247 -12183 20246 0
6083 9431 -17052 0
-23173 -16149 -5530 0
7540 15454 -2467 0
-14398 252 22174 0
24796 -2265 2344 0
5139 21176 15363 0
-24360 7623 -19455 0
-356 10745 -24531 0
-22467 20085 24443 0
15543 7331 2977 0
10788 13414 -12407 0
19191 2938 -19907 0
-24721 10477 -10360 0
18539 16226 1964 0
-15713 -16021 20580 0
-18056 -21159 16756 0
24770 -11871 -24378 0
10576 3578 -10122 0
-10106 17396 21558 0
900 7938 3889 0
-3876 -18726 -17302 0
7634 -12916 -20239 0
-2540 -3988 22067 0
-4252 13879 -13293 0
22567 -4591 20665 0
-18146 -13998 8176 0
1253 5119 11398 0
-630 15694 -14975 0
-2104 17152 -7370 0
-23661 -18051 -15307 0
-2549 13279 -384 0
11202 20912 4652 0
22792 14804 24991 0
-19859 10407 13869 0
24503 -7973 9811 0
-20167 17470 15160 0
19694 18723 20278 0
6091 -19352 -10972 0
-21065 -12807 19475 0
-19786 2820 -12525 0
1445 21720 -803 0
-1828 -7922 13067 0
22831 -5713 -2870 0
22822 -16923 -13276 0
-11690 7777 12600 0
-21501 19296 -5069 0
-11660 13989 -23791 0
23290 20080 -9495 0
-9261 7496 13653 0
-3735 -2282 -16472 0
-7611 20078 -13192 0
-24766 13257 12465 0
-12832 -11088 9529 0
-7053 261 -1452 0
-11680 -11950 580 0
15631 -24802 19875 0
-20699 -2814 8864 0
-10842 -1103 -3943 0
11688 -1715 2790 0
-340 -21801 -5071 0
8164 20763 16500 0
-21355 -20528 -4757 0
-8819 -24711 -7196 0
9699 23115 -7456 0
2502 -9794 -10757 0
3082 16776 1911 0
22956 -12475 -4724 0
-6819 14668 -22178 0
2113 -1355 15244 0
4903 18046 -12044 0
1325 1209 -7806 0
-17825 13915 -19686 0
13933 14085 10748 0
-21128 23784 -8863 0
-19935 1285 -10008 0
22043 -4366 -1784 0
-23953 -2322 5610 0
-20028 -492 -20277 0
8557 -2605 -12983 0
-23800 23859 22380 0
-2195 -183 23589 0
1353 9359 -12503 0
12390 -23291 -1588 0
23137 10770 16723 0
23351 22056 -18007 0
-8359 19099 13725 0
1494 9403 7398 0
-7103 20783 -7889 0
-18731 -4339 -1845 0
23065 19491 -703 0
20444 -21685 17238 0
-19032 14389 1596 0
-22887 1778 16239 0
15826 -24915 2008 0
-7548 14617 -24064 0
16906 -22975 -18162 0
5630 -24468 18916 0
-13027 -22922 14698 0
12268 -8004 -19037 0
-14112 -6068 4879 0
-6167 17864 -1563 0
14756 3247 7304 0
-16351 -1133 -9081 0
-7589 -16958 -347 0
-9597 15857 -14964 0
12 -7763 4290 0
9525 4744 20110 0
-3440 -17771 9383 0
-18138 21390 -17387 0
-3526 1853 14806 0
-8404 -8019 -7669 0
-1318 -22774 -10916 0
24973 5477 3400 0
-9054 -13065 11710 0
752 -14013 -2566 0
7067 5376 1680 0
11357 -14900 6424 0
-6466 9692 15546 0
-15848 19181 11935 0
24586 14058 13787 0
-14392 13813 13158 0
13412 -15130 -10931 0
15679 -15103 7759 0
19079 -15508 12176 0
5788 7611 -1188 0
24705 14678 22916 0
1385 1034 -12815 0
-7808 23851 13858 0
-23353 -14698 -8038 0
1639 5636 -22095 0
-15425 -20027 -10907 0
-3582 24790 -17389 0
-5865 15469 -23843 0
-13623 -9547 5702 0
-798 6686 13312 0
-18338 6390 -2989 0
-16253 -7774 20374 0
20419 6933 19224 0
-9277 21637 -8922 0
8666 -23275 -14557 0
-5761 5052 -935 0
-8019 -8633 -724 0
16759 5849 7544 0
-15601 10824 -17090 0
12654 -11621 15127 0
-966 21310 21517 0
20306 3914 -4290 0
15680 24333 2575 0
9903 24961 -24211 0
10176 8626 13838 0
16084 5738 18889 0
-17018 -13757 18873 0
-9094 -5515 -24722 0
7989 -12468 -10545 0
16431 16473 -13517 0
6557 -17438 -9827 0
3073 -12744 -13740 0
23715 19775 4424 0
-1289 -4677 4384 0
16851 -14853 -13010 0
-5688 -5936 -18747 0
-24576 -14306 23855 0
9801 -14751 20722 0
-9522 -22739 24541 0
11418 -14169 16013 0
-24934 12078 -8451 0
-1112 15150 -12546 0
-6204 -13864 23672 0
1979 6504 -3348 0
6363 -23355 9552 0
-19372 20394 6840 0
-4470 11322 -21145 0
-3325 21122 -2247 0
-24046 21995 16337 0
14938 8412 21858 0
5950 24697 8935 0
5752 17161 -24084 0
-18297 -23364 4300 0
-16968 16694 -10803 0
-11668 -23056 -509 0
-21219 -8779 -20903 0
19410 4601 23576 0
-15554 -7925 19697 0
9152 -23322 16691 0
-489 -13259 -102 0
-22346 -19208 16150 0
22632 -24960 8310 0
-21715 -9608 23025 0
17366 -17928 -14719 0
19521 20947 4126 0
-20029 8517 -12905 0
-7283 2927 -17505 0
-5858 9832 16781 0
16906 -18984 6454 0
-8596 10824 -19712 0
49 24521 -5271 0
-16199 22152 -21582 0
15860 -18866 22542 0
-13885 2584 6821 0
19955 22104 -2767 0
24080 -17132 -11283 0
-11984 -15767 -14209 0
20840 12976 -24041 0
-12620 -4882 -9376 0
-19073 4829 -20199 0
-5136 -4878 11071 0
1759 12428 -8222 0
-23340 3287 18439 0
12233 8523 -21022 0
-19053 3477 -18125 0
13171 2557 -1609 0
15806 5892 8727 0
-5014 -1732 -21702 0
-20406 5703 -17935 0
-21133 16128 -22764 0
7683 -21263 18993 0
-18753 14373 -6420 0
18326 -12713 1058 0
-11765 16297 9581 0
24138 1702 13057 0
8615 14872 -15613 0
-10223 -5677 -21505 0
10301 -2043 14588 0
23354 -13800 -20290 0
-16289 1285 -11417 0
-5404 -8967 -24032 0
15748 19072 -13404 0
-22167 -12397 -17468 0
14576 15513 117 0
24156 -14651 1818 0
-12213 -23265 -16689 0
19177 -24839 13718 0
7033 1491 -15760 0
21620 -24844 20911 0
8262 -7484 22195 0
-19678 4239 22514 0
-10061 -19986 16585 0
14817 8504 -3981 0
-7284 -23080 10846 0
-7400 -22235 -496 0
569 -799 15112 0
-17258 -19976 6302 0
22327 -2008 7792 0
4438 14980 -7635 0
-348 23241 6471 0
-22543 9270 -10709 0
11408 -19331 22047 0
2992 499 -5550 0
23324 24134 19981 0
9169 -6534 8568 0
1016 23454 -9366 0
16127 7063 20693 0
22428 4389 14053 0
-5219 8826 4032 0
4206 -9174 -2272 0
-10676 -23068 2893 0
12736 827 -22223 0
9782 3818 14073 0
-15332 -2141 13207 0
-10312 2662 11092 0
10231 3677 9545 0
-19597 -19804 16608 0
-15289 -17231 -20996 0
20693 -13802 21174 0
-24724 -18007 21699 0
18347 20034 11118 0
21240 7769 11944 0
9814 -17551 -15761 0
-23887 24234 -9253 0
-12093 897 -11914 0
-23184 11128 -15591 0
24080 -5724 1746 0
-15687 -12364 10328 0
3035 24409 -24129 0
-24208 -24132 -8487 0
12258 -17479 19872 0
-23375 5070 -2641 0
-10318 -14883 11543 0
-17430 5121 -10776 0
18034 8565 -11672 0
